,precision,recall,f1-score,support
389,0.5925925925925926,1.0,0.7441860465116279,16.0
390,1.0,0.3333333333333333,0.5,3.0
391,0.7142857142857143,1.0,0.8333333333333333,5.0
392,0.5,0.5,0.5,18.0
393,0.6625,0.9298245614035088,0.7737226277372262,57.0
394,0.7,0.5975609756097561,0.6447368421052633,82.0
395,0.7,0.84,0.7636363636363636,25.0
396,0.23529411764705882,0.8,0.3636363636363636,5.0
397,0.9411764705882353,0.9696969696969697,0.955223880597015,66.0
398,0.625,0.8333333333333334,0.7142857142857143,6.0
399,0.8235294117647058,0.8235294117647058,0.8235294117647058,17.0
400,1.0,1.0,1.0,6.0
401,1.0,0.6,0.7499999999999999,5.0
402,0.75,0.8571428571428571,0.7999999999999999,7.0
403,0.2857142857142857,1.0,0.4444444444444445,2.0
404,0.5,0.6,0.5454545454545454,5.0
405,0.0,0.0,0.0,1.0
406,0.9222222222222223,0.9880952380952381,0.9540229885057472,84.0
407,0.8,0.8,0.8000000000000002,5.0
408,0.0,0.0,0.0,2.0
409,0.5,1.0,0.6666666666666666,1.0
411,0.3333333333333333,0.2,0.25,5.0
412,0.9230769230769231,1.0,0.9600000000000001,12.0
413,0.8679245283018868,0.9484536082474226,0.9064039408866995,97.0
415,0.8076923076923077,0.7924528301886793,0.7999999999999999,53.0
416,0.8333333333333334,1.0,0.9090909090909091,5.0
417,0.0,0.0,0.0,1.0
418,0.0,0.0,0.0,3.0
419,0.8620689655172413,0.9615384615384616,0.9090909090909091,26.0
420,0.5,1.0,0.6666666666666666,1.0
421,1.0,1.0,1.0,14.0
422,0.425,0.85,0.5666666666666667,40.0
423,0.3333333333333333,0.5,0.4,2.0
424,0.6,1.0,0.7499999999999999,3.0
425,0.0,0.0,0.0,5.0
427,0.5,0.8888888888888888,0.64,9.0
428,0.0,0.0,0.0,36.0
429,0.0,0.0,0.0,41.0
430,0.875,0.7777777777777778,0.823529411764706,9.0
431,0.5405405405405406,0.9090909090909091,0.6779661016949153,22.0
432,0.8080808080808081,0.963855421686747,0.8791208791208791,83.0
433,0.9333333333333333,0.875,0.9032258064516129,16.0
434,0.5,0.25,0.3333333333333333,4.0
435,1.0,1.0,1.0,4.0
436,0.0,0.0,0.0,1.0
437,0.9166666666666666,0.9705882352941176,0.9428571428571428,34.0
439,0.8823529411764706,0.7894736842105263,0.8333333333333333,19.0
440,0.875,0.9333333333333333,0.9032258064516129,15.0
441,1.0,1.0,1.0,5.0
442,0.8260869565217391,0.76,0.7916666666666667,50.0
443,0.0,0.0,0.0,1.0
444,0.0,0.0,0.0,1.0
445,1.0,1.0,1.0,1.0
446,0.0,0.0,0.0,1.0
447,0.7648809523809523,0.9846743295019157,0.8609715242881072,261.0
448,0.5,0.5714285714285714,0.5333333333333333,7.0
449,0.7,0.5833333333333334,0.6363636363636365,12.0
450,1.0,1.0,1.0,6.0
451,1.0,1.0,1.0,2.0
452,1.0,0.5,0.6666666666666666,4.0
454,0.0,0.0,0.0,2.0
456,0.8421052631578947,0.8421052631578947,0.8421052631578947,19.0
457,0.90625,1.0,0.9508196721311475,29.0
458,0.9801980198019802,0.99,0.9850746268656716,100.0
459,0.0,0.0,0.0,34.0
460,0.5,1.0,0.6666666666666666,1.0
461,0.8571428571428571,0.8181818181818182,0.8372093023255814,22.0
462,1.0,1.0,1.0,1.0
463,0.8627450980392157,0.7457627118644068,0.8,59.0
464,0.5555555555555556,0.7142857142857143,0.6250000000000001,7.0
465,0.0,0.0,0.0,27.0
466,0.8333333333333334,0.7142857142857143,0.7692307692307692,14.0
467,0.6,0.7058823529411765,0.6486486486486486,17.0
468,0.96875,0.9538461538461539,0.9612403100775193,65.0
469,0.0,0.0,0.0,1.0
470,0.9285714285714286,0.75,0.8297872340425532,52.0
471,0.0,0.0,0.0,40.0
472,0.0,0.0,0.0,3.0
473,1.0,0.7142857142857143,0.8333333333333333,7.0
474,1.0,0.8333333333333334,0.9090909090909091,12.0
475,0.0,0.0,0.0,0.0
476,0.5,1.0,0.6666666666666666,1.0
477,1.0,1.0,1.0,3.0
478,0.0,0.0,0.0,1.0
479,1.0,1.0,1.0,1.0
480,0.6242171189979123,0.9933554817275747,0.7666666666666666,301.0
481,0.825,0.8461538461538461,0.8354430379746836,39.0
482,1.0,0.75,0.8571428571428571,4.0
483,0.0,0.0,0.0,60.0
484,1.0,0.3333333333333333,0.5,3.0
485,0.25,1.0,0.4,1.0
486,0.5,0.7,0.5833333333333334,10.0
487,0.0,0.0,0.0,1.0
488,0.5454545454545454,0.75,0.631578947368421,8.0
489,0.5625,0.6,0.5806451612903225,15.0
490,0.3333333333333333,0.4,0.3636363636363636,5.0
491,0.7142857142857143,0.8333333333333334,0.7692307692307692,36.0
492,1.0,1.0,1.0,32.0
493,1.0,0.9795918367346939,0.9896907216494846,49.0
494,0.0,0.0,0.0,5.0
495,0.5,0.5,0.5,8.0
496,0.0,0.0,0.0,18.0
497,0.5777777777777777,0.7878787878787878,0.6666666666666666,33.0
498,1.0,1.0,1.0,1.0
499,0.0,0.0,0.0,1.0
500,0.5,1.0,0.6666666666666666,2.0
501,1.0,1.0,1.0,10.0
502,1.0,1.0,1.0,2.0
503,0.8297872340425532,0.9512195121951219,0.8863636363636364,41.0
504,1.0,0.6,0.7499999999999999,5.0
505,0.4166666666666667,0.5555555555555556,0.4761904761904762,9.0
506,1.0,1.0,1.0,10.0
507,0.3333333333333333,1.0,0.5,1.0
509,0.0,0.0,0.0,1.0
510,0.0,0.0,0.0,202.0
511,0.0,0.0,0.0,1.0
512,0.0,0.0,0.0,1.0
513,0.9,0.9,0.9,20.0
514,0.9428571428571428,0.9166666666666666,0.9295774647887323,36.0
515,0.88,1.0,0.9361702127659575,22.0
516,0.23529411764705882,0.8,0.3636363636363636,5.0
517,0.7241379310344828,0.8076923076923077,0.7636363636363636,26.0
518,0.5,1.0,0.6666666666666666,1.0
519,0.5555555555555556,0.43478260869565216,0.4878048780487805,23.0
520,0.8571428571428571,1.0,0.923076923076923,18.0
521,0.9,0.8571428571428571,0.8780487804878048,21.0
522,1.0,1.0,1.0,6.0
523,0.1568627450980392,0.6666666666666666,0.25396825396825395,12.0
525,1.0,0.8888888888888888,0.9411764705882353,9.0
526,0.9411764705882353,1.0,0.9696969696969697,16.0
527,0.5263157894736842,0.5,0.5128205128205129,20.0
528,0.5,1.0,0.6666666666666666,2.0
529,0.9444444444444444,0.9444444444444444,0.9444444444444444,18.0
530,0.45454545454545453,1.0,0.625,5.0
531,0.5,0.3333333333333333,0.4,9.0
532,0.0,0.0,0.0,2.0
533,0.0,0.0,0.0,4.0
534,0.5,0.3333333333333333,0.4,6.0
535,0.5,0.72,0.5901639344262295,25.0
536,1.0,1.0,1.0,65.0
537,0.7674418604651163,0.868421052631579,0.8148148148148148,38.0
538,0.8181818181818182,0.9,0.8571428571428572,20.0
539,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
540,0.0,0.0,0.0,1.0
541,0.0,0.0,0.0,22.0
542,0.6666666666666666,0.5,0.5714285714285715,4.0
543,0.35,0.5,0.4117647058823529,14.0
544,0.4444444444444444,1.0,0.6153846153846153,4.0
545,0.8333333333333334,0.7142857142857143,0.7692307692307692,7.0
546,0.9166666666666666,0.9428571428571428,0.9295774647887323,70.0
547,0.68,0.85,0.7555555555555556,20.0
548,0.7777777777777778,1.0,0.8750000000000001,7.0
549,0.0,0.0,0.0,7.0
551,0.9406392694063926,0.9626168224299065,0.951501154734411,214.0
552,0.5,0.8333333333333334,0.625,6.0
553,0.625,0.8333333333333334,0.7142857142857143,6.0
554,0.0,0.0,0.0,1.0
555,0.0,0.0,0.0,4.0
556,0.0,0.0,0.0,1.0
557,0.9090909090909091,1.0,0.9523809523809523,10.0
558,1.0,1.0,1.0,3.0
559,0.7692307692307693,1.0,0.8695652173913044,10.0
560,0.9382716049382716,1.0,0.9681528662420382,76.0
561,0.6666666666666666,0.5,0.5714285714285715,4.0
562,1.0,0.6,0.7499999999999999,5.0
563,0.0,0.0,0.0,2.0
