,precision,recall,f1-score,support
12142,0.0,0.0,0.0,11.0
12147,0.0,0.0,0.0,6.0
12150,0.0,0.0,0.0,2.0
12157,1.0,0.023255813953488372,0.04545454545454545,43.0
12158,0.0,0.0,0.0,7.0
12161,0.0,0.0,0.0,36.0
12164,1.0,0.2727272727272727,0.42857142857142855,22.0
12171,0.4951923076923077,0.824,0.6186186186186186,250.0
12172,0.0,0.0,0.0,1.0
12175,0.0,0.0,0.0,23.0
12176,0.9230769230769231,0.4,0.5581395348837209,60.0
12186,0.0,0.0,0.0,7.0
12192,0.0,0.0,0.0,10.0
12197,1.0,0.1935483870967742,0.3243243243243243,31.0
12199,0.0,0.0,0.0,5.0
12210,0.9811320754716981,0.8125,0.8888888888888888,128.0
12222,0.7321428571428571,0.8864864864864865,0.8019559902200489,185.0
12223,0.0,0.0,0.0,6.0
12237,0.0,0.0,0.0,4.0
12238,0.0,0.0,0.0,18.0
12240,0.0,0.0,0.0,1.0
12243,0.0,0.0,0.0,2.0
12246,1.0,0.058823529411764705,0.1111111111111111,34.0
12249,0.0,0.0,0.0,6.0
12250,0.0,0.0,0.0,58.0
12252,1.0,0.2,0.33333333333333337,10.0
12255,0.0,0.0,0.0,13.0
12262,0.0,0.0,0.0,6.0
12265,0.775,0.5,0.607843137254902,62.0
12266,0.0,0.0,0.0,49.0
12267,1.0,0.09523809523809523,0.17391304347826084,21.0
12268,1.0,0.1,0.18181818181818182,20.0
12271,0.0,0.0,0.0,6.0
12272,0.9285714285714286,0.6190476190476191,0.742857142857143,84.0
12273,0.0,0.0,0.0,17.0
12279,0.0,0.0,0.0,4.0
12282,0.632183908045977,0.4296875,0.5116279069767442,128.0
12285,0.0,0.0,0.0,4.0
12287,0.0,0.0,0.0,8.0
12301,0.5549597855227882,0.92,0.6923076923076924,225.0
12304,0.0,0.0,0.0,4.0
12309,0.0,0.0,0.0,3.0
12314,0.0,0.0,0.0,8.0
12317,0.0,0.0,0.0,3.0
12318,0.0,0.0,0.0,3.0
12321,0.0,0.0,0.0,2.0
12324,1.0,0.6,0.7499999999999999,5.0
12327,0.0,0.0,0.0,10.0
12328,0.0,0.0,0.0,31.0
12329,0.0,0.0,0.0,4.0
12337,0.0,0.0,0.0,16.0
12338,0.0,0.0,0.0,28.0
12345,0.0,0.0,0.0,3.0
12352,1.0,0.5,0.6666666666666666,38.0
12357,1.0,0.11428571428571428,0.20512820512820512,35.0
12374,0.9354838709677419,0.5686274509803921,0.7073170731707317,102.0
12376,0.0,0.0,0.0,11.0
12379,0.0,0.0,0.0,10.0
12380,0.0,0.0,0.0,2.0
12381,0.6865671641791045,0.32167832167832167,0.4380952380952381,143.0
12382,0.0,0.0,0.0,3.0
12384,0.0,0.0,0.0,2.0
12400,1.0,0.034482758620689655,0.06666666666666667,58.0
12407,1.0,0.03333333333333333,0.06451612903225806,30.0
12415,0.3583061889250814,0.8943089430894309,0.5116279069767442,123.0
12422,1.0,0.54,0.7012987012987013,50.0
12428,0.0,0.0,0.0,4.0
12431,0.0,0.0,0.0,2.0
12433,0.0,0.0,0.0,1.0
12436,0.0,0.0,0.0,2.0
12444,0.0,0.0,0.0,1.0
12456,1.0,0.18181818181818182,0.3076923076923077,33.0
12457,0.0,0.0,0.0,5.0
12460,1.0,0.10526315789473684,0.1904761904761905,19.0
12469,0.0,0.0,0.0,18.0
